carat;cut;color;clarity;depth;table;price;x;y;z
119;Premium;D;SI2;586;610;4168;693;689;405
111;Very Good;E;SI2;600;610;4170;666;671;401
8;Ideal;D;VS2;610;570;4170;596;60;365
10;Premium;G;SI2;627;590;4170;636;63;397
7;Very Good;E;VVS1;616;610;4171;57;573;352
101;Very Good;I;SI2;629;550;4171;637;642;402
101;Good;E;SI2;575;630;4171;656;658;378
10;Ideal;H;VS2;624;570;4172;642;636;399
6;Ideal;D;VVS1;625;550;4172;54;542;338
10;Very Good;H;SI2;616;580;4172;643;647;397
97;Premium;H;SI1;619;600;4172;637;63;392
9;Very Good;H;VS2;627;590;4173;611;617;385
114;Very Good;J;SI1;633;550;4173;66;667;42
9;Ideal;H;VS2;616;570;4173;617;629;384
92;Very Good;H;VS2;631;570;4173;62;617;39
108;Premium;J;SI1;610;600;4173;662;657;402
92;Ideal;G;SI1;626;560;4173;621;619;388
10;Ideal;I;SI1;627;560;4174;633;637;398
101;Ideal;J;SI2;619;550;4174;65;643;401
104;Very Good;I;SI1;625;620;4175;639;645;401
103;Ideal;J;SI1;616;570;4175;646;649;399
113;Fair;F;SI2;644;560;4176;658;652;422
101;Very Good;G;SI2;629;560;4176;636;639;401
111;Premium;E;SI2;610;600;4177;668;666;407
103;Good;D;SI2;576;580;4177;66;667;382
111;Premium;E;SI2;616;610;4177;666;661;409
111;Very Good;E;SI2;617;630;4177;665;654;407
9;Good;D;SI1;638;570;4178;612;607;389
101;Good;E;SI1;638;600;4179;631;636;404
93;Ideal;E;SI1;620;560;4179;625;629;389
102;Good;F;SI2;641;600;4179;625;629;402
91;Premium;D;SI1;593;580;4179;638;633;377
128;Ideal;F;SI2;597;570;4179;712;706;423
79;Ideal;F;VVS2;619;570;4180;593;596;368
9;Premium;D;SI1;618;590;4181;613;611;378
104;Very Good;F;SI2;623;580;4181;644;65;403
10;Very Good;E;SI2;637;600;4181;624;632;40
122;Good;G;SI2;640;610;4181;675;668;43
83;Ideal;G;VS1;621;570;4181;599;603;373
85;Ideal;E;SI1;607;570;4181;611;614;372
101;Good;E;SI1;643;590;4181;631;628;405
101;Fair;E;SI1;647;590;4181;623;611;399
9;Very Good;G;VS2;624;600;4182;607;611;38
73;Ideal;G;VVS1;617;570;4182;577;58;357
94;Ideal;D;SI2;621;560;4182;621;625;387
97;Good;F;SI2;591;620;4182;649;654;385
93;Premium;F;SI1;611;590;4182;632;629;385
9;Premium;G;VS2;609;580;4183;634;619;379
9;Premium;F;SI1;620;550;4183;62;616;383
92;Ideal;E;SI1;614;550;4183;629;625;385
78;Ideal;D;VS2;623;540;4183;587;591;367
92;Very Good;E;SI1;632;580;4183;618;616;39
91;Good;G;VS2;636;580;4183;614;61;389
9;Fair;F;VS1;662;550;4183;611;597;40
65;Ideal;E;IF;623;560;4184;552;556;345
10;Good;E;SI2;599;630;4184;645;65;388
101;Premium;I;SI1;618;580;4185;645;637;396
101;Very Good;H;SI2;589;600;4185;662;658;389
101;Good;G;SI2;638;530;4185;641;631;406
101;Very Good;I;SI1;634;550;4185;639;635;404
101;Very Good;G;SI1;633;570;4185;637;635;402
9;Very Good;H;VVS2;629;580;4186;61;615;385
9;Very Good;F;VS2;612;590;4186;62;626;381
96;Very Good;E;SI2;626;600;4186;626;632;394
101;Very Good;I;SI1;597;600;4186;649;655;389
115;Ideal;H;SI2;622;570;4186;668;663;414
115;Premium;F;SI2;618;540;4186;678;675;418
96;Very Good;I;VS2;596;590;4187;636;642;381
9;Good;I;VVS1;636;580;4187;61;614;389
101;Very Good;F;SI2;624;580;4187;637;642;399
9;Very Good;D;SI1;634;530;4187;61;617;389
9;Good;D;SI1;620;620;4187;606;61;377
91;Very Good;E;SI1;637;590;4188;613;617;392
91;Very Good;F;SI1;631;600;4188;613;617;388
87;Ideal;F;SI1;617;560;4188;61;612;377
87;Premium;D;SI1;621;580;4189;608;613;379
101;Very Good;I;SI1;636;580;4189;631;636;403
85;Ideal;E;VS1;630;570;4189;608;599;38
102;Ideal;I;SI2;628;580;4189;637;641;401
101;Good;J;VS1;615;610;4189;639;645;395
104;Very Good;I;SI1;641;570;4190;635;638;408
9;Good;E;SI1;579;600;4190;63;634;366
101;Premium;H;SI1;603;590;4191;645;642;388
86;Very Good;D;VS2;628;550;4191;607;613;383
91;Very Good;E;SI1;633;560;4191;612;617;389
91;Very Good;E;SI1;588;590;4191;634;639;374
9;Ideal;E;SI2;622;550;4191;619;622;386
104;Good;D;SI2;576;630;4191;667;67;385
101;Good;H;SI1;640;580;4191;637;631;406
9;Premium;H;VS2;617;590;4191;619;613;38
101;Fair;H;SI1;646;550;4191;629;625;405
101;Ideal;H;SI1;602;560;4191;647;642;388
101;Premium;H;SI1;612;590;4191;645;64;393
101;Premium;H;SI1;582;620;4191;654;648;378
11;Very Good;I;SI2;626;590;4192;653;657;41
121;Good;J;SI2;637;550;4192;675;681;432
89;Ideal;D;SI2;608;560;4192;622;625;379
104;Very Good;I;SI1;632;540;4193;649;642;408
91;Very Good;H;VS2;583;590;4193;635;647;374
9;Good;D;SI1;638;580;4193;609;613;39
104;Good;H;SI2;579;580;4193;672;668;388
104;Ideal;H;SI2;603;560;4193;661;658;398
8;Premium;G;IF;626;580;4193;593;589;37
9;Ideal;H;VS1;618;560;4194;618;624;384
95;Very Good;G;SI2;626;580;4194;617;623;388
101;Very Good;J;SI1;630;540;4194;635;641;402
92;Premium;F;SI1;622;590;4194;621;614;384
101;Ideal;J;SI1;602;590;4194;648;651;391
9;Fair;I;VVS1;635;570;4194;598;609;383
9;Good;G;VS2;636;580;4194;612;608;388
107;Premium;H;SI2;622;590;4194;653;647;404
9;Premium;G;VS2;613;590;4194;621;615;379
113;Very Good;I;SI2;599;570;4195;676;68;406
10;Very Good;G;SI2;600;620;4195;645;648;388
73;Ideal;D;VS1;615;580;4196;576;579;355
111;Premium;I;SI2;615;580;4196;665;661;408
106;Ideal;H;SI1;627;570;4196;653;648;408
111;Ideal;E;SI2;620;570;4196;667;663;412
111;Premium;I;SI2;618;580;4196;666;661;41
101;Premium;F;SI2;596;590;4197;659;652;391
106;Very Good;I;SI1;627;560;4197;646;65;406
118;Premium;J;SI2;613;600;4197;678;683;417
101;Premium;F;SI2;610;600;4197;648;644;394
101;Premium;F;SI2;588;620;4197;649;646;381
101;Good;I;VS2;639;590;4197;629;626;401
101;Good;F;SI2;643;590;4197;633;626;405
101;Ideal;F;SI2;608;550;4197;652;648;395
7;Good;D;VVS1;592;590;4198;576;579;342
119;Premium;J;SI2;584;600;4198;698;692;406
9;Ideal;F;SI2;615;560;4198;624;618;382
105;Premium;G;SI2;618;600;4198;649;646;40
101;Good;F;SI1;642;580;4199;631;633;406
105;Very Good;J;SI1;625;580;4199;647;652;406
103;Ideal;E;SI2;616;560;4199;65;645;399
91;Ideal;I;VS2;616;560;4199;617;625;383
91;Ideal;I;VS2;619;560;4199;618;622;384
125;Very Good;H;SI2;632;600;4199;687;681;432
103;Ideal;I;VS1;624;570;4199;648;64;402
103;Premium;I;VS1;601;590;4199;653;646;39
10;Ideal;I;SI1;614;560;4200;645;639;394
104;Ideal;G;SI2;620;570;4200;653;66;407
104;Very Good;G;SI2;609;580;4200;652;658;399
104;Premium;G;SI2;612;580;4200;65;657;40
104;Very Good;G;SI2;629;580;4200;643;647;406
10;Very Good;H;SI2;633;570;4200;637;63;401
10;Premium;I;SI1;605;590;4200;654;649;394
10;Good;H;SI1;637;550;4200;633;629;402
10;Ideal;I;SI1;598;570;4200;65;644;387
10;Premium;H;SI2;627;580;4200;633;631;396
10;Premium;E;SI2;610;620;4200;641;634;389
10;Premium;E;SI2;628;590;4200;634;63;397
125;Premium;J;SI1;620;610;4200;686;684;425
125;Premium;H;SI2;605;610;4200;697;691;42
9;Very Good;H;VS1;605;630;4201;613;616;372
107;Very Good;G;SI2;585;610;4201;659;671;389
107;Premium;G;SI2;598;600;4201;665;67;399
107;Very Good;G;SI2;599;590;4201;661;667;398
11;Premium;E;SI2;600;600;4201;67;673;403
91;Very Good;H;VS2;599;620;4201;626;633;377
91;Very Good;H;VS2;628;580;4201;615;617;387
91;Premium;H;VS2;619;590;4201;618;623;384
9;Very Good;E;SI1;621;590;4201;613;617;382
9;Ideal;H;VS1;609;570;4201;62;624;379
105;Ideal;J;VS2;623;560;4201;655;651;407
121;Good;E;I1;640;570;4201;673;667;429
11;Very Good;I;SI2;605;590;4202;665;671;404
111;Very Good;I;SI2;611;580;4202;663;669;407
10;Premium;E;SI2;585;610;4202;652;648;38
10;Good;I;VS1;638;560;4202;635;632;404
9;Good;E;VS2;640;580;4203;607;602;387
12;Premium;D;SI2;602;600;4203;694;681;414
105;Good;E;SI2;632;590;4204;636;643;404
10;Good;F;SI2;620;590;4204;632;636;393
96;Premium;G;SI2;593;580;4204;649;643;383
91;Premium;F;SI1;621;560;4204;624;62;386
84;Very Good;D;SI1;599;540;4205;62;623;372
7;Ideal;E;VVS2;616;560;4205;572;575;353
91;Good;H;VVS2;655;570;4205;601;611;397
101;Fair;D;SI2;653;550;4205;633;619;409
113;Very Good;J;VS2;620;590;4206;662;666;412
107;Premium;I;SI2;597;590;4206;668;663;397
10;Very Good;G;SI2;628;570;4207;631;637;398
102;Premium;H;SI2;609;590;4207;646;651;395
102;Premium;H;SI2;598;590;4207;65;654;39
102;Very Good;F;SI2;600;600;4207;653;657;393
102;Good;H;SI2;631;590;4207;637;643;404
102;Ideal;H;SI2;618;550;4207;647;651;401
101;Very Good;I;SI1;609;590;4207;639;645;391
59;Ideal;D;IF;609;570;4208;54;543;33
101;Very Good;H;VS2;631;620;4208;618;615;389
101;Good;H;VS2;639;580;4208;626;622;399
81;Premium;D;VS1;623;580;4209;60;594;372
101;Ideal;G;SI2;621;590;4209;645;641;399
9;Premium;E;SI1;613;600;4209;619;614;378
9;Premium;E;SI1;603;560;4209;629;621;377
9;Premium;E;SI1;619;580;4209;617;61;38
6;Ideal;D;VVS1;625;550;4209;542;54;338
91;Good;G;VS1;636;600;4209;611;603;386
91;Very Good;G;VS1;632;580;4209;615;607;386
91;Very Good;G;VS1;634;540;4209;624;607;39
9;Very Good;G;VS2;624;610;4210;613;617;384
9;Very Good;G;VS2;610;600;4210;621;624;38
9;Good;G;VS2;608;560;4210;614;619;375
101;Good;G;SI2;628;610;4210;631;637;398
85;Very Good;D;VS2;618;560;4211;606;608;375
91;Very Good;E;SI1;605;610;4211;619;623;376
91;Very Good;E;SI1;619;610;4211;61;612;378
91;Premium;E;SI1;626;580;4211;614;617;385
91;Very Good;E;SI1;624;570;4211;611;623;385
91;Good;E;SI1;635;570;4211;607;611;387
101;Good;G;SI2;637;560;4211;626;634;401
118;Premium;D;SI2;618;580;4211;683;67;419
101;Very Good;I;SI1;627;560;4212;636;643;401
114;Ideal;J;SI2;615;570;4212;673;677;415
109;Ideal;H;SI2;615;550;4212;665;668;41
111;Premium;H;SI2;615;590;4212;661;656;405
79;Very Good;D;VS1;624;600;4213;586;588;366
96;Ideal;H;SI2;621;570;4213;63;635;393
10;Good;E;SI1;598;650;4213;656;645;389
10;Fair;E;SI1;581;630;4213;66;652;381
93;Very Good;D;SI2;606;590;4214;63;634;383
93;Very Good;D;SI2;626;570;4214;62;626;39
113;Premium;J;SI1;613;590;4214;677;667;412
112;Ideal;D;I1;606;550;4215;676;673;409
112;Premium;E;SI2;630;610;4215;666;661;418
56;Ideal;D;IF;624;560;4216;524;528;328
11;Very Good;J;SI2;619;550;4217;659;663;409
10;Good;G;SI1;639;580;4218;626;632;402
10;Good;D;SI2;615;630;4218;627;632;387
10;Good;D;SI2;578;580;4218;655;661;38
10;Good;D;SI2;635;590;4218;632;635;402
10;Very Good;G;SI1;586;630;4218;656;658;385
103;Very Good;F;SI2;611;590;4218;651;658;40
96;Very Good;F;SI2;598;590;4218;638;645;384
93;Ideal;H;VS2;615;570;4218;63;626;386
9;Fair;E;SI1;592;600;4220;617;622;367
101;Good;F;SI2;632;580;4221;63;643;402
101;Good;F;SI2;633;570;4221;637;639;404
103;Ideal;J;SI1;621;550;4221;646;651;403
71;Ideal;D;VVS2;616;560;4222;569;577;353
112;Ideal;G;SI2;621;570;4222;671;665;414
116;Premium;J;SI1;625;580;4222;673;667;419
76;Ideal;D;VVS2;623;570;4223;584;587;365
76;Premium;F;IF;606;600;4223;585;589;356
9;Good;G;VS1;639;570;4223;608;603;387
33;Premium;H;VS1;610;590;579;445;45;273
33;Ideal;G;VS2;612;550;579;446;452;275
33;Ideal;G;VS2;626;570;579;445;447;279
33;Very Good;G;VS2;594;610;579;449;453;268
33;Very Good;E;SI1;630;540;579;438;442;277
33;Very Good;G;VS2;621;560;579;441;444;275
33;Very Good;H;VS1;597;590;579;452;453;27
33;Ideal;G;VS2;622;560;579;444;447;277
33;Very Good;I;VVS2;621;560;579;441;445;275
33;Very Good;H;VS1;602;620;579;444;447;268
33;Very Good;E;SI1;620;600;579;438;443;273
33;Ideal;G;VS2;620;570;579;444;447;276
33;Ideal;G;VS2;623;570;579;44;443;275
33;Premium;H;VS1;615;580;579;439;446;272
33;Premium;H;VS1;595;590;579;448;453;268
33;Premium;E;SI1;609;580;579;446;45;273
33;Very Good;H;VS1;629;590;579;435;44;275
33;Ideal;G;VS2;623;550;579;442;447;277
33;Ideal;H;VS1;614;570;579;444;449;274
33;Premium;I;VVS2;622;590;579;441;447;276
33;Ideal;H;VS1;602;570;579;45;454;272
33;Ideal;H;VS1;619;560;579;444;448;276
33;Very Good;G;VS2;628;540;579;44;442;277
33;Very Good;G;VS2;626;580;579;436;44;274
33;Very Good;G;VS2;626;560;579;438;441;275
33;Good;E;SI1;633;560;579;441;443;28
33;Premium;I;VVS2;615;580;579;443;445;273
33;Premium;E;SI1;611;580;579;443;447;272
33;Premium;G;VS2;600;580;579;447;449;269
33;Very Good;E;SI1;606;600;579;441;444;268
105;Ideal;H;SI1;620;560;4223;653;646;403
106;Very Good;F;SI2;600;590;4224;66;663;397
91;Very Good;H;VS1;634;560;4224;618;612;39
107;Premium;J;VS2;628;570;4224;654;649;409
102;Ideal;H;SI2;605;600;4225;656;653;396
11;Ideal;J;SI2;620;590;4226;658;661;409
98;Good;F;SI1;568;640;4226;668;652;375
102;Premium;F;SI2;627;590;4227;645;638;402
102;Fair;F;SI1;618;500;4227;659;651;405
111;Ideal;F;SI2;620;570;4227;667;664;413
10;Premium;G;SI2;629;600;4227;635;63;398
102;Premium;I;SI1;627;580;4227;644;641;403
71;Very Good;E;VVS1;628;590;4228;566;571;357
92;Very Good;H;VS1;610;620;4228;626;632;384
92;Very Good;H;VS1;629;580;4228;617;62;389
92;Very Good;H;VS1;617;620;4228;62;612;38
101;Very Good;G;SI2;633;560;4228;626;633;399
86;Ideal;E;SI1;606;560;4228;616;618;374
91;Premium;D;SI1;628;570;4228;617;612;386
102;Very Good;H;SI2;626;600;4229;63;638;397
76;Ideal;D;VS1;613;570;4229;587;59;361
9;Good;E;SI1;598;640;4229;614;621;369
93;Premium;E;SI1;614;570;4229;634;623;386
8;Premium;E;VVS2;629;590;4229;595;588;372
9;Fair;F;VS2;644;530;4229;608;604;39
9;Premium;F;VS2;627;540;4229;613;611;384
93;Ideal;E;SI1;628;560;4229;624;619;39
118;Ideal;E;I1;616;560;4229;682;679;419
109;Good;F;SI1;610;640;4230;663;658;403
94;Premium;F;SI2;622;590;4230;627;623;389
71;Ideal;E;VVS1;623;550;4231;568;572;355
9;Very Good;F;SI1;630;600;4232;609;613;385
9;Good;F;SI1;642;560;4232;602;61;389
9;Premium;F;SI1;599;590;4232;626;629;376
92;Very Good;E;SI1;607;590;4232;625;628;38
92;Ideal;F;SI1;628;560;4232;614;618;387
107;Good;F;SI2;587;640;4232;664;668;391
12;Very Good;J;VS2;631;560;4232;677;671;425
102;Ideal;H;SI1;630;570;4233;636;63;399
114;Premium;G;SI2;628;580;4233;668;664;418
114;Good;G;SI2;637;600;4233;669;66;424
9;Premium;H;VS1;627;600;4234;612;607;382
9;Good;H;VS1;641;570;4234;607;604;388
10;Premium;F;SI1;630;600;4234;634;624;397
101;Good;D;SI2;640;560;4234;625;629;401
96;Good;G;SI1;576;590;4234;653;656;377
9;Premium;H;VS1;624;580;4234;619;615;385
9;Very Good;H;VS1;635;590;4234;613;61;388
105;Premium;H;SI2;630;590;4234;648;644;407
9;Premium;H;VS1;629;580;4234;612;606;383
9;Premium;H;VS1;621;590;4234;614;609;38
9;Good;F;VS2;636;590;4234;611;606;387
9;Premium;F;VS2;587;590;4234;634;63;371
9;Ideal;H;VS1;620;560;4234;622;619;385
9;Premium;H;VS1;602;580;4234;632;628;379
10;Premium;F;SI1;608;590;4234;644;638;39
12;Premium;I;SI2;590;600;4234;699;695;411
10;Premium;F;SI1;621;600;4234;629;623;388
71;Premium;D;VVS1;592;590;4234;588;584;347
12;Premium;J;SI2;611;590;4234;681;678;415
12;Ideal;J;SI1;630;570;4234;674;664;424
10;Premium;F;SI1;608;590;4234;645;641;391
11;Very Good;I;SI1;604;610;4235;669;673;405
107;Premium;H;SI1;589;590;4235;676;671;397
107;Very Good;I;SI1;607;610;4237;655;66;399
10;Ideal;I;SI1;628;560;4237;633;638;399
102;Premium;F;SI2;602;610;4238;652;648;391
91;Premium;H;VS2;618;600;4238;622;618;383
106;Premium;G;SI2;611;620;4238;661;655;402
102;Premium;F;SI2;604;600;4238;653;649;393
102;Ideal;F;SI2;621;560;4238;644;641;399
102;Premium;F;SI2;630;580;4238;644;638;404
102;Good;F;SI2;638;530;4238;646;637;409
102;Premium;F;SI2;620;590;4238;642;633;395
106;Ideal;G;SI2;625;550;4238;655;651;408
102;Premium;F;SI2;599;590;4238;659;656;394
102;Premium;F;SI2;599;620;4238;653;65;39
101;Good;I;VS2;625;590;4239;63;637;396
101;Ideal;F;SI2;606;570;4239;649;655;395
101;Ideal;I;VS2;626;540;4239;64;645;402
101;Ideal;F;SI2;614;560;4239;646;651;398
91;Very Good;D;SI1;615;590;4239;618;625;382
9;Very Good;E;SI1;615;620;4239;615;62;38
7;Very Good;E;VVS2;617;570;4240;568;571;351
79;Ideal;E;VS1;620;560;4240;59;593;367
91;Ideal;G;SI1;621;570;4240;62;623;386
104;Premium;E;SI2;616;590;4240;657;655;404
104;Premium;E;SI2;610;600;4240;657;652;399
105;Premium;G;SI2;613;580;4241;655;66;403
108;Very Good;G;SI2;598;570;4241;666;672;40
108;Good;G;SI2;632;570;4241;65;654;412
102;Very Good;F;SI2;603;590;4241;65;653;393
105;Good;G;SI2;632;540;4241;649;652;411
105;Very Good;G;SI2;616;600;4241;649;656;402
9;Ideal;D;SI2;608;560;4241;624;626;38
61;Ideal;D;VVS1;621;560;4241;543;546;338
101;Ideal;I;SI1;602;590;4241;654;649;392
9;Good;F;SI1;618;630;4241;621;618;383
91;Premium;G;VS2;595;580;4241;634;626;375
101;Good;H;SI1;606;610;4242;635;639;386
101;Good;H;SI1;603;640;4242;649;652;392
101;Very Good;H;SI1;627;590;4242;627;633;395
101;Premium;I;SI1;629;580;4242;637;634;40
101;Premium;I;SI1;618;590;4242;644;637;396
101;Premium;H;SI2;619;600;4242;643;64;397
101;Premium;H;SI2;611;590;4242;654;646;397
101;Ideal;G;SI2;624;560;4242;642;637;399
101;Premium;H;SI2;599;590;4242;651;648;389
101;Premium;G;SI2;591;590;4242;655;651;386
101;Premium;H;SI2;588;580;4242;662;657;388
101;Premium;H;SI2;616;590;4242;644;639;395
101;Premium;H;SI2;615;600;4242;64;634;392
101;Ideal;D;SI2;620;570;4242;642;638;397
101;Premium;H;SI2;599;590;4242;655;648;39
101;Good;F;SI2;637;590;4242;638;628;403
84;Premium;F;VVS2;604;620;4243;615;61;37
101;Very Good;I;SI1;612;590;4243;634;644;392
76;Ideal;D;VS1;620;560;4243;584;587;363
102;Ideal;H;SI2;605;560;4243;653;657;396
92;Good;G;VS2;634;570;4243;617;623;393
104;Very Good;F;SI2;628;550;4244;641;648;405
109;Very Good;D;SI2;592;630;4244;667;671;396
101;Very Good;I;SI2;635;570;4244;635;637;404
101;Ideal;I;SI2;628;570;4244;636;641;401
11;Good;F;SI2;638;560;4244;653;648;415
101;Very Good;E;SI2;633;580;4244;636;63;401
102;Good;D;SI2;577;640;4246;67;662;384
7;Ideal;F;VVS1;616;560;4246;586;571;351
9;Premium;H;VS2;604;590;4246;627;624;378
92;Good;H;VS2;634;570;4247;611;617;389
96;Very Good;G;SI1;632;570;4247;627;623;395
103;Premium;I;SI1;620;580;4248;643;647;40
101;Premium;G;SI2;625;600;4249;634;639;398
101;Very Good;G;SI2;610;580;4249;643;648;394
101;Very Good;G;SI2;620;580;4249;637;641;396
92;Ideal;G;SI1;626;550;4249;622;624;39
121;Ideal;H;SI1;627;560;4249;681;678;426
121;Ideal;H;SI1;629;570;4249;678;674;425
101;Very Good;H;SI1;634;550;4249;632;627;399
115;Premium;E;SI2;625;580;4250;665;672;418
112;Premium;H;SI2;624;580;4250;663;658;412
11;Ideal;H;SI2;619;560;4250;665;663;411
93;Premium;E;SI2;605;570;4250;637;632;384
12;Premium;G;SI2;626;610;4250;673;668;42
9;Premium;G;VS2;621;590;4252;615;609;38
104;Very Good;D;SI2;582;590;4252;662;667;387
72;Ideal;F;VVS1;620;560;4252;573;575;356
9;Fair;D;SI1;638;610;4252;607;599;385
104;Premium;I;SI1;625;620;4252;645;639;401
73;Ideal;D;VVS2;622;560;4252;579;573;358
91;Very Good;D;SI1;593;580;4253;633;638;377
92;Very Good;D;SI1;607;580;4253;627;639;384
105;Ideal;J;SI1;623;560;4253;647;65;404
9;Good;F;VS2;598;610;4253;618;622;371
9;Good;F;VS2;633;570;4253;604;609;384
9;Very Good;H;VS2;600;560;4255;63;634;379
10;Very Good;F;SI2;629;560;4255;636;642;402
10;Very Good;F;SI2;599;610;4255;642;646;386
106;Very Good;I;SI1;628;560;4255;647;652;408
10;Premium;F;SI2;615;580;4255;638;641;393
10;Very Good;F;SI2;616;620;4255;63;637;39
126;Good;J;SI1;639;580;4255;678;674;432
102;Ideal;G;SI2;614;560;4255;652;647;399
93;Very Good;F;SI1;598;580;4256;632;639;38
113;Premium;H;SI1;626;600;4256;668;662;416
10;Fair;E;SI2;652;560;4256;63;612;405
91;Premium;E;SI1;621;580;4256;618;615;383
101;Good;E;SI1;638;600;4256;636;631;404
91;Good;E;SI1;637;640;4256;609;603;386
91;Fair;E;SI1;650;620;4256;609;604;394
101;Fair;H;SI1;653;570;4256;633;623;41
10;Ideal;H;SI2;626;560;4256;638;634;398
10;Fair;F;SI1;664;570;4256;621;614;41
10;Premium;G;SI1;618;590;4256;643;638;396
91;Good;G;VS2;636;580;4257;61;614;389
91;Ideal;G;VS2;623;570;4257;618;624;387
106;Good;E;SI2;588;610;4257;663;667;391
101;Premium;F;SI2;618;560;4257;643;638;396
9;Very Good;H;VS2;636;580;4258;61;614;389
92;Good;E;SI1;637;570;4258;611;614;39
92;Good;E;SI1;632;580;4258;616;618;39
92;Ideal;E;SI1;614;546;4258;625;629;385
92;Premium;E;SI1;609;590;4258;625;627;381
73;Ideal;D;VS1;619;550;4258;578;581;359
10;Good;E;SI2;615;610;4258;635;643;393
84;Very Good;G;VVS2;604;550;4259;607;612;368
111;Ideal;J;SI1;621;560;4259;664;667;413
117;Premium;F;SI2;625;570;4259;68;671;422
9;Premium;G;VS2;608;610;4259;622;612;375
9;Premium;E;SI1;622;590;4259;621;616;388
9;Premium;G;VS2;621;590;4259;62;614;383
101;Very Good;D;SI2;608;610;4260;645;65;394
101;Premium;G;SI1;592;590;4260;652;658;388
101;Very Good;D;SI2;598;570;4260;651;657;391
101;Good;D;SI2;576;620;4260;656;666;381
101;Good;D;SI2;615;560;4260;636;642;393
101;Very Good;D;SI2;618;570;4260;642;647;398
101;Good;D;SI2;631;540;4260;637;643;404
10;Ideal;H;SI2;612;570;4260;642;645;394
101;Ideal;G;SI2;617;560;4260;647;643;398
9;Ideal;G;SI1;625;550;4260;617;621;387
101;Very Good;J;VS1;613;570;4262;643;65;396
101;Very Good;H;SI2;615;620;4262;635;644;393
8;Very Good;E;VS2;616;570;4263;595;597;367
101;Fair;I;VS1;649;580;4263;617;622;402
109;Ideal;H;SI2;620;570;4264;661;655;408
94;Premium;H;VS2;625;580;4264;626;618;389
96;Very Good;G;SI1;603;570;4265;635;638;384
10;Fair;E;SI2;659;620;4265;609;602;399
91;Good;D;SI1;646;580;4265;602;612;392
111;Premium;J;VS2;626;590;4265;66;656;412
10;Good;E;SI2;637;610;4265;627;62;397
93;Ideal;H;VS1;627;540;4265;625;62;39
9;Premium;H;VS2;617;590;4266;613;619;38
106;Very Good;I;SI1;604;590;4267;656;661;398
106;Ideal;H;SI2;606;590;4267;663;66;401
91;Ideal;F;SI1;623;560;4267;616;619;385
9;Very Good;F;VS2;642;590;4268;607;611;391
8;Premium;G;IF;626;580;4268;589;593;37
9;Good;F;VS2;650;580;4268;603;606;393
9;Good;F;VS2;645;600;4268;603;607;39
121;Premium;J;VS2;624;580;4268;683;679;425
103;Ideal;F;SI2;623;560;4268;651;643;403
101;Premium;G;SI2;601;590;4269;645;639;386
9;Premium;G;VS2;617;590;4269;614;622;381
9;Very Good;G;VS2;619;560;4269;617;623;384
9;Very Good;G;VS2;613;590;4269;615;621;379
9;Ideal;G;VS2;626;570;4269;614;62;386
9;Good;G;VS2;636;580;4269;608;612;388
10;Very Good;F;SI2;633;580;4269;626;629;397
9;Ideal;F;SI1;617;550;4269;619;616;381
101;Ideal;G;SI2;628;560;4269;64;644;403
11;Premium;I;SI2;626;590;4269;657;653;41
121;Good;J;SI2;637;550;4269;681;675;432
121;Premium;J;SI1;626;580;4269;674;671;421
101;Premium;G;SI2;601;600;4270;648;644;388
101;Very Good;F;SI2;634;540;4270;642;639;406
